id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,cleaned_text
1460848908037283840,1460848908037283840,2021-11-17 13:54:55 Ulaanbaatar Standard Time,2021-11-17,13:54:55,800,1217078528413319169,vincentrobotnot,🆅🅸🅽🅲🅴🅽🆃,,Sen. Bong Go just became a formidable contender. The machinery is cranking.  #BBMSARA2022,en,[],[],[],0,0,0,['bbmsara2022'],[],https://twitter.com/Vincentrobotnot/status/1460848908037283840,False,,0,,,,,,,,[],,,,,Sen Bong Go just became a formidable contender The machinery is cranking
1460848633490804736,1460848633490804736,2021-11-17 13:53:50 Ulaanbaatar Standard Time,2021-11-17,13:53:50,800,1313159331177623553,yoonji81954465,Yoonji,,"Bawat araw na lumilipas bawat salitang at information lumalabas mula kay Bong Go, lalo siyang nagiging evil sa paningin ko. Nakakasagap ako ng negative Energy although, isinasawalang bahala ko yun at iniisip na kakampi ka talaga ni PRRD at kasama 'yon sa planong substitution.",tl,[],[],[],1,1,5,[],[],https://twitter.com/Yoonji81954465/status/1460848633490804736,False,,0,,,,,,,,[],,,,,Bawat araw na lumilipas bawat salitang at information lumalabas mula kay Bong Go lalo siyang nagiging evil sa paningin ko Nakakasagap ako ng negative Energy although isinasawalang bahala ko yun at iniisip na kakampi ka talaga ni PRRD at kasama yon sa planong substitution
1460848602104745988,1460573980935397381,2021-11-17 13:53:42 Ulaanbaatar Standard Time,2021-11-17,13:53:42,800,1446805697904009220,budayday357,Andromeda Briones,,@iamgladssss @SAPBongGo Yang Oskee TV lang naman ang balahura eh. I'm sure Bong Go never said na sa kanya ang mga Malasakit Center. Never naman nagdiscriminate ang Malasakit Center. #BBMSARA2022 pa rin.,tl,[],[],[],0,0,1,['bbmsara2022'],[],https://twitter.com/Budayday357/status/1460848602104745988,False,,0,,,,,,,,"[{'screen_name': 'iamgladssss', 'name': 'Gladz...BBM SARA2022..💚❤️', 'id': '1317636007806693377'}, {'screen_name': 'SAPBongGo', 'name': 'Bong Go', 'id': '1017117269975916544'}]",,,,,Yang Oskee TV lang naman ang balahura eh Im sure Bong Go never said na sa kanya ang mga Malasakit Center Never naman nagdiscriminate ang Malasakit Center  pa rin
1460848389411639298,1460843529224081414,2021-11-17 13:52:51 Ulaanbaatar Standard Time,2021-11-17,13:52:51,800,1423136847866208256,lupusregina3,Lupusregina β,,@CarrieShinPH Tama. Tsaka pwede silang makakuha ng DDS votes para kay Bong Go pero Loyalist votes? No. Mas marami pa ring DDS na nagiisip.,tl,[],[],[],0,0,1,[],[],https://twitter.com/Lupusregina3/status/1460848389411639298,False,,0,,,,,,,,"[{'screen_name': 'CarrieShinPH', 'name': 'Carrie✌', 'id': '503873709'}]",,,,,Tama Tsaka pwede silang makakuha ng DDS votes para kay Bong Go pero Loyalist votes No Mas marami pa ring DDS na nagiisip
1460847778377396224,1460836483896852480,2021-11-17 13:50:26 Ulaanbaatar Standard Time,2021-11-17,13:50:26,800,1420280539903262720,dethart93,Art Deth,,@inquirerdotnet @DYGalvezINQ Mukhang may mas malalim pang binabalak ah. Alam nmn nyang hind mananalo si bonggo sa pagka pangulo.kapag ang comelec chairman nakipag pulong  na k dutz kabahan na ang mga loyalista. May ma didisqualified na.  Charot lang. Wag kabahan.,tl,[],[],[],0,0,0,[],[],https://twitter.com/dethart93/status/1460847778377396224,False,,0,,,,,,,,"[{'screen_name': 'inquirerdotnet', 'name': 'Inquirer', 'id': '15448383'}, {'screen_name': 'DYGalvezINQ', 'name': 'Daphne Galvez', 'id': '1039306190654660608'}]",,,,,Mukhang may mas malalim pang binabalak ah Alam nmn nyang hind mananalo si bonggo sa pagka pangulokapag ang comelec chairman nakipag pulong  na k dutz kabahan na ang mga loyalista May ma didisqualified na  Charot lang Wag kabahan
1460845579584499719,1460844167081250818,2021-11-17 13:41:42 Ulaanbaatar Standard Time,2021-11-17,13:41:42,800,1164523060600303617,bernardjovero,Bernard Jovero,,@DeusXMachina14 Malakas to si bong go kaya isa sa mga HAHABOL sa survey malaki machinery sa KAMPANYA mindanao talaga Yung magdadala sa kanya sa tingin ko baka 40% Bg 30% vp Leni the rest sa kanila na yun paghatian.,tl,[],[],[],0,0,1,[],[],https://twitter.com/BernardJovero/status/1460845579584499719,False,,0,,,,,,,,"[{'screen_name': 'DeusXMachina14', 'name': 'DeusXMachina', 'id': '1097670915410690048'}]",,,,,Malakas to si bong go kaya isa sa mga HAHABOL sa survey malaki machinery sa KAMPANYA mindanao talaga Yung magdadala sa kanya sa tingin ko baka 40 Bg 30 vp Leni the rest sa kanila na yun paghatian
1460845532088131589,1460798519577432068,2021-11-17 13:41:30 Ulaanbaatar Standard Time,2021-11-17,13:41:30,800,1188569741083832320,brodpeteran,💫Ranran🚀,,@Lupusregina3 Do you know the story? Stop the HATE! Look the date. BongGo is a close friend of us but I’m Voting for BBM-SARA. Please give some RESPECT. Malaki tulong ni BongGo ke Tatay DIGONG from the beginning till the end of PRRD term &amp; BongGo is always there. Hindi nya iniwan si PRRD.,en,[],[],[],0,0,0,[],[],https://twitter.com/BrodpeteRan/status/1460845532088131589,False,,0,,,,,,,,"[{'screen_name': 'Lupusregina3', 'name': 'Lupusregina β', 'id': '1423136847866208256'}]",,,,,Do you know the story Stop the HATE Look the date BongGo is a close friend of us but Im Voting for BBMSARA Please give some RESPECT Malaki tulong ni BongGo ke Tatay DIGONG from the beginning till the end of PRRD term  BongGo is always there Hindi nya iniwan si PRRD
1460844899520024585,1460844167081250818,2021-11-17 13:38:59 Ulaanbaatar Standard Time,2021-11-17,13:38:59,800,1097670915410690048,deusxmachina14,DeusXMachina,,@BernardJovero None so far. But I doubt if it's Bong Go. Bong Go had a rift with Evasco   who is now a member of the PRP.,en,[],[],[],1,0,1,[],[],https://twitter.com/DeusXMachina14/status/1460844899520024585,False,,0,,,,,,,,"[{'screen_name': 'BernardJovero', 'name': 'Bernard Jovero', 'id': '1164523060600303617'}]",,,,,None so far But I doubt if its Bong Go Bong Go had a rift with Evasco   who is now a member of the PRP
1460844608586276864,1460844167081250818,2021-11-17 13:37:50 Ulaanbaatar Standard Time,2021-11-17,13:37:50,800,1097670915410690048,deusxmachina14,DeusXMachina,,It's improbable  that PRP would endorse Bong Go. Evasco is a member of the PRP. lol,en,[],[],[],2,1,4,[],[],https://twitter.com/DeusXMachina14/status/1460844608586276864,False,,0,,,,,,,,[],,,,,Its improbable  that PRP would endorse Bong Go Evasco is a member of the PRP lol
1460844585941286914,1460844585941286914,2021-11-17 13:37:45 Ulaanbaatar Standard Time,2021-11-17,13:37:45,800,1285157546483830785,trollyano,Rolando H. Trollyano,,"Is Bong Go slowly taking Dilawan votes from Leni with his recent pronouncements? If so, i guess the gears are in place and is turning with laser like precision... 😂😂😂",en,[],[],[],0,0,4,[],[],https://twitter.com/trollyano/status/1460844585941286914,False,,0,,,,,,,,[],,,,,Is Bong Go slowly taking Dilawan votes from Leni with his recent pronouncements If so i guess the gears are in place and is turning with laser like precision
1460844556744679429,1460017067793338371,2021-11-17 13:37:38 Ulaanbaatar Standard Time,2021-11-17,13:37:38,800,1451643211458310144,asawangwarrior,ASAWA NG WARRIOR,,@LizardMcknight 1957-BBM 1978-SARA 1974-Bong Go 1978-Paquiao 1974-ISKO 1965-LENI 1965-GEN.PARLADE  THIS IS TRUE. RELATED ITO SA VERSE NA (JUAN 13:14-15) PATUNGKOL SA ITINAKDANG ANAK NG TAO😊 At tingnan mo po yung mga my bday ng YR OF THE SNAKE!,tl,[],[],[],0,0,1,[],[],https://twitter.com/AsawaNgWarrior/status/1460844556744679429,False,,0,,,,,,,,"[{'screen_name': 'LizardMcknight', 'name': 'BBM the Strongest', 'id': '1452043505379905536'}]",,,,,1957BBM 1978SARA 1974Bong Go 1978Paquiao 1974ISKO 1965LENI 1965GENPARLADE  THIS IS TRUE RELATED ITO SA VERSE NA JUAN 131415 PATUNGKOL SA ITINAKDANG ANAK NG TAO At tingnan mo po yung mga my bday ng YR OF THE SNAKE
1460844311663185920,1460766838799802372,2021-11-17 13:36:39 Ulaanbaatar Standard Time,2021-11-17,13:36:39,800,123830052,amyprtz,AMY PRIETO,,@RafaelJenzsch @jmschumey Huwag na huwag iboto si Bong Go,tl,[],[],[],0,1,3,[],[],https://twitter.com/AMYPRTZ/status/1460844311663185920,False,,0,,,,,,,,"[{'screen_name': 'RafaelJenzsch', 'name': 'Rafael Jenzsch', 'id': '1441642840828772354'}, {'screen_name': 'jmschumey', 'name': 'Joel Cochico', 'id': '2428433576'}]",,,,,Huwag na huwag iboto si Bong Go
1460844267518132225,1460813203894517764,2021-11-17 13:36:29 Ulaanbaatar Standard Time,2021-11-17,13:36:29,800,1260055056809783296,arje2025,@PsychoAJ,,@amigoManila Atleast e appreciate nyu nagawa ni bong Go sa bayan wag puro paninira...kasi di naman din siniraan ni bong go si BBM,tl,[],[],[],0,0,1,[],[],https://twitter.com/ARJE2025/status/1460844267518132225,False,,0,,,,,,,,"[{'screen_name': 'amigoManila', 'name': 'AM¡GO #BBMSara2022🎄', 'id': '64145900'}]",,,,,Atleast e appreciate nyu nagawa ni bong Go sa bayan wag puro paninirakasi di naman din siniraan ni bong go si BBM
1460844139466018817,1460573980935397381,2021-11-17 13:35:58 Ulaanbaatar Standard Time,2021-11-17,13:35:58,800,1447159355837599745,g08230672,Daddy's Girl,,@iamgladssss @SAPBongGo Pera ba ni Bong Go yan? Pera ng bayan yan uy umayos ka,tl,[],[],[],0,0,2,[],[],https://twitter.com/g08230672/status/1460844139466018817,False,,0,,,,,,,,"[{'screen_name': 'iamgladssss', 'name': 'Gladz...BBM SARA2022..💚❤️', 'id': '1317636007806693377'}, {'screen_name': 'SAPBongGo', 'name': 'Bong Go', 'id': '1017117269975916544'}]",,,,,Pera ba ni Bong Go yan Pera ng bayan yan uy umayos ka
1460844098714148866,1460844098714148866,2021-11-17 13:35:48 Ulaanbaatar Standard Time,2021-11-17,13:35:48,800,1355419371091283968,thegoodjuan1,🤩🇵🇭JuanIvanAlex🤩,,Because this man is principled and has knowledge of the truth. My partial list of senatoriables thus far.  Bato and Bong Go still are technically senators. Shoo in for Senate are the ff.   1. PRRD 2.Mark Villar 3. R. Marcoleta 4. R. Padilla  MaSa2022 #GadonSaSenado,en,[],[],[],1,4,11,['gadonsasenado'],[],https://twitter.com/TheGoodJuan1/status/1460844098714148866,False,,0,,,,,,,,[],,,,,Because this man is principled and has knowledge of the truth My partial list of senatoriables thus far  Bato and Bong Go still are technically senators Shoo in for Senate are the ff   1 PRRD 2Mark Villar 3 R Marcoleta 4 R Padilla  MaSa2022
1460843928182087683,1460573980935397381,2021-11-17 13:35:08 Ulaanbaatar Standard Time,2021-11-17,13:35:08,800,1447159355837599745,g08230672,Daddy's Girl,,@iamgladssss @SAPBongGo Ganyan ang supporters ng Bong Go aka dilawan ang peg😜,tl,[],[],[],0,0,1,[],[],https://twitter.com/g08230672/status/1460843928182087683,False,,0,,,,,,,,"[{'screen_name': 'iamgladssss', 'name': 'Gladz...BBM SARA2022..💚❤️', 'id': '1317636007806693377'}, {'screen_name': 'SAPBongGo', 'name': 'Bong Go', 'id': '1017117269975916544'}]",,,,,Ganyan ang supporters ng Bong Go aka dilawan ang peg
1460843529224081414,1460843529224081414,2021-11-17 13:33:33 Ulaanbaatar Standard Time,2021-11-17,13:33:33,800,1423136847866208256,lupusregina3,Lupusregina β,,Ito talaga sinasabi ko. Good luck sa Pinas kapag nakasingit si MaDumb. Sige siraan niyo pa si BBM instead na si MaDumb. Naiisip niyo ba yun? Matatapyasan kampo natin pero kay MaDumb at Bong Go mapupunta???,tl,[],[],[],3,0,13,[],[],https://twitter.com/Lupusregina3/status/1460843529224081414,False,,0,,,,,,,,[],,,,,Ito talaga sinasabi ko Good luck sa Pinas kapag nakasingit si MaDumb Sige siraan niyo pa si BBM instead na si MaDumb Naiisip niyo ba yun Matatapyasan kampo natin pero kay MaDumb at Bong Go mapupunta
1460843388362657792,1460843388362657792,2021-11-17 13:32:59 Ulaanbaatar Standard Time,2021-11-17,13:32:59,800,330826792,rapplerdotcom,Rappler,,Presidential aspirant and Sen Bong Go on Davao City Mayor Sara Duterte saying PDP-Laban rejected alliance with Bongbong Marcos-Sara tandem: I will let the PDP leadership clarify these matters in due time. Alam ko naman po na wala kaming tinatanggihan. | via @maracepeda  #PHVote,tl,"[{'screen_name': 'maracepeda', 'name': 'mara cepeda', 'id': '51329146'}]",[],[],1,0,3,['phvote'],[],https://twitter.com/rapplerdotcom/status/1460843388362657792,False,,0,,,,,,,,[],,,,,Presidential aspirant and Sen Bong Go on Davao City Mayor Sara Duterte saying PDPLaban rejected alliance with Bongbong MarcosSara tandem I will let the PDP leadership clarify these matters in due time Alam ko naman po na wala kaming tinatanggihan  via
1460843360147501056,1460843360147501056,2021-11-17 13:32:52 Ulaanbaatar Standard Time,2021-11-17,13:32:52,800,341545235,imdalesoriano,𝔻𝕒𝕝𝕖 𝕊𝕠𝕣𝕚𝕒𝕟𝕠,,"For now, Bong Go is not bankable enough to win the Presidency with the presence of BBM. 🥰",en,[],[],[],1,0,0,[],[],https://twitter.com/ImDaleSoriano/status/1460843360147501056,False,,0,,,,,,,,[],,,,,For now Bong Go is not bankable enough to win the Presidency with the presence of BBM
1460843116194590721,1460653253742383105,2021-11-17 13:31:54 Ulaanbaatar Standard Time,2021-11-17,13:31:54,800,89437381,mengfabian,Rommel M. Fabian,,@pinoyanghang Kung hindi kase naging VP si Sara ni BBM sigurado naman na si Bong go ang magiging VP naten after election. Yun siguro himutok nya. Mauudlot eh. Hehe.   #BBMSARA2022,tl,[],[],[],0,0,0,['bbmsara2022'],[],https://twitter.com/mengfabian/status/1460843116194590721,False,,0,,,,,,,,"[{'screen_name': 'pinoyanghang', 'name': 'Pinoytapsilog', 'id': '213219890'}]",,,,,Kung hindi kase naging VP si Sara ni BBM sigurado naman na si Bong go ang magiging VP naten after election Yun siguro himutok nya Mauudlot eh Hehe
1460842760073003009,1460789593502932994,2021-11-17 13:30:29 Ulaanbaatar Standard Time,2021-11-17,13:30:29,800,1239405624837865472,ramwellt,ramwell.t,,@NicanorRhodora @thedamnbrown @Twittizenbai @PinoyAkoBlog Tatawagin si Bong Go,tl,[],[],[],0,0,0,[],[],https://twitter.com/RamwellT/status/1460842760073003009,False,,0,,,,,,,,"[{'screen_name': 'NicanorRhodora', 'name': 'Rhodora Nicanor', 'id': '1375761922587381763'}, {'screen_name': 'thedamnbrown', 'name': 'damnbrown', 'id': '206597957'}, {'screen_name': 'Twittizenbai', 'name': 'Twittizenbai', 'id': '1402807773994250251'}, {'screen_name': 'PinoyAkoBlog', 'name': 'PinoyAkoBlog', 'id': '846375823535816706'}]",,,,,Tatawagin si Bong Go
1460842482623651840,1460579228835979264,2021-11-17 13:29:23 Ulaanbaatar Standard Time,2021-11-17,13:29:23,800,160905997,feerukeet16,pirukit,,@kentdolorMD @effiggy93 @MATom_MD Bong Go,en,[],[],[],0,0,1,[],[],https://twitter.com/feerukeet16/status/1460842482623651840,False,,0,,,,,,,,"[{'screen_name': 'kentdolorMD', 'name': 'kent', 'id': '954557419182374912'}, {'screen_name': 'effiggy93', 'name': 'effiggy93', 'id': '701347644346503169'}, {'screen_name': 'MATom_MD', 'name': 'Tom', 'id': '17309803'}]",,,,,Bong Go
1460842441540464645,1460842441540464645,2021-11-17 13:29:13 Ulaanbaatar Standard Time,2021-11-17,13:29:13,800,941186275918340098,magtibay_jr,Rich Hilot Spa (Biñan),,"Attn: To all the Supporters of BBM,LENI,ISKO,PING AT PAKYAW..Just in case Po na need nila Ng Assistance para sa HOSPITAL BILL, Ang  LAHAT NA SANGAYsa Buong Bansa NG MALASAKIT CENTER  na PROYEKTO at SINIMULAN ni SEN.BONG GO AY BUKAS PO pra sa INYO LAHAT..✌️✌️✌️✌️",tl,[],[],[],0,0,0,[],[],https://twitter.com/magtibay_jr/status/1460842441540464645,False,,0,,,,,,,,[],,,,,Attn To all the Supporters of BBMLENIISKOPING AT PAKYAWJust in case Po na need nila Ng Assistance para sa HOSPITAL BILL Ang  LAHAT NA SANGAYsa Buong Bansa NG MALASAKIT CENTER  na PROYEKTO at SINIMULAN ni SENBONG GO AY BUKAS PO pra sa INYO LAHAT
1460842412658814976,1460789593502932994,2021-11-17 13:29:06 Ulaanbaatar Standard Time,2021-11-17,13:29:06,800,1239405624837865472,ramwellt,ramwell.t,,@PinoyAkoBlog Mmakakakita tayo ng repeat ng Drilon vs. Pacman &amp; Drilon Vs  Bong Go interpolation 😂😂😂💃💃💃,tl,[],[],[],0,0,0,[],[],https://twitter.com/RamwellT/status/1460842412658814976,False,,0,,,,,,,,"[{'screen_name': 'PinoyAkoBlog', 'name': 'PinoyAkoBlog', 'id': '846375823535816706'}]",,,,,Mmakakakita tayo ng repeat ng Drilon vs Pacman  Drilon Vs  Bong Go interpolation
1460842216700579847,1460842216700579847,2021-11-17 13:28:20 Ulaanbaatar Standard Time,2021-11-17,13:28:20,800,1414233403369549825,alytanbw,Alyssa Tan,,"Sen. Bong Go on Davao Mayor Sara’s claim that PDP-Laban refused to support her tandem with Pres. Aspirant BongBong Marcos.  ""I will let the PDP leadership clarify these matters in due time. Alam ko naman po na wala kaming tinatanggihan.""   @bworldph",tl,"[{'screen_name': 'bworldph', 'name': 'businessworld', 'id': '53245871'}]",[],[],2,1,1,[],[],https://twitter.com/alytanBW/status/1460842216700579847,False,,0,,,,,,,,[],,,,,Sen Bong Go on Davao Mayor Saras claim that PDPLaban refused to support her tandem with Pres Aspirant BongBong Marcos  I will let the PDP leadership clarify these matters in due time Alam ko naman po na wala kaming tinatanggihan
1460842145108037632,1460842145108037632,2021-11-17 13:28:03 Ulaanbaatar Standard Time,2021-11-17,13:28:03,800,979090677484027904,jessie4895,#ShennaAll,,It's really a battle between BBM &amp; Bong Go now🇵🇭  #Halalan2022 #Eleksyon2022,en,[],[],[],0,0,0,"['halalan2022', 'eleksyon2022']",[],https://twitter.com/jessie4895/status/1460842145108037632,False,,0,,,,,,,,[],,,,,Its really a battle between BBM  Bong Go now
1460841983128346626,1460841983128346626,2021-11-17 13:27:24 Ulaanbaatar Standard Time,2021-11-17,13:27:24,800,3472052052,ioannesesledieu,G ᴀ ʙ ʙ ʏ 🌴 | 𝐅𝐈𝐋𝐈𝐏𝐈𝐍𝐎 𝐅𝐈𝐑𝐒𝐓,,Mayor Sara Duterte must decline the endorsement of PDP-Laban and condemn them for using her name to promote Bong Go.,en,[],[],[],0,0,0,[],[],https://twitter.com/ioannesesledieu/status/1460841983128346626,False,,0,,,,,,,,[],,,,,Mayor Sara Duterte must decline the endorsement of PDPLaban and condemn them for using her name to promote Bong Go
1460841954468835328,1460831311392739330,2021-11-17 13:27:17 Ulaanbaatar Standard Time,2021-11-17,13:27:17,800,780902368573427712,iamyetski,Yetti,,@manilabulletin Feeling ko lang naman majority of Duterte fans will not vote for Bong Go. You can't see any presidentiable quality in him &amp; parang wala syang charm at hatak sa tao. Nagkataon lang na loyal assistant sya ni Digong. Maybe he has a big chance of winning if BBM gets disqualified.,tl,[],[],[],0,1,3,[],[],https://twitter.com/iamyetski/status/1460841954468835328,False,,0,,,,,,,,"[{'screen_name': 'manilabulletin', 'name': 'Manila Bulletin News', 'id': '15375209'}]",,,,,Feeling ko lang naman majority of Duterte fans will not vote for Bong Go You cant see any presidentiable quality in him  parang wala syang charm at hatak sa tao Nagkataon lang na loyal assistant sya ni Digong Maybe he has a big chance of winning if BBM gets disqualified
1460841648812818432,1460841648812818432,2021-11-17 13:26:04 Ulaanbaatar Standard Time,2021-11-17,13:26:04,800,1523938789,da_manalastas,Daniel Manalastas ⎊,,"Pres. Duterte endorsed the Go-Sara tandem for the 2022 elections or the candidacy of Presidential bet Bong Go and Vice Presidential bet Mayor Sara Duterte-Carpio, according to Rep. Mike Aglipay @PTVph",en,"[{'screen_name': 'ptvph', 'name': 'ptvph', 'id': '16374906'}]",[],[],0,0,0,[],[],https://twitter.com/DA_Manalastas/status/1460841648812818432,False,,0,,,,,,,,[],,,,,Pres Duterte endorsed the GoSara tandem for the 2022 elections or the candidacy of Presidential bet Bong Go and Vice Presidential bet Mayor Sara DuterteCarpio according to Rep Mike Aglipay
1460840909050839044,1460813276132962306,2021-11-17 13:23:08 Ulaanbaatar Standard Time,2021-11-17,13:23:08,800,839374393990000641,halconnelia,Nelia Halcon,,@TheManilaTimes Sorry but Bong Go is not ripe to be President,en,[],[],[],0,0,0,[],[],https://twitter.com/HalconNelia/status/1460840909050839044,False,,0,,,,,,,,"[{'screen_name': 'TheManilaTimes', 'name': 'The Manila Times', 'id': '63411616'}]",,,,,Sorry but Bong Go is not ripe to be President
1460840357017489414,1460840357017489414,2021-11-17 13:20:56 Ulaanbaatar Standard Time,2021-11-17,13:20:56,800,1257786184517873665,doohlapeep,Doohlapeep,,Most DDS will no longer switch to PRRD's choice of President (Bong Go). They will remain with BBM.  It's LOSS AVERSION. BBM is already a HUGE GAIN for us and switching to BG is a major LOSS.  This is the reality - BBM's numbers wont be greatly affected.  #BBMSARA2022,en,[],[],[],0,0,0,['bbmsara2022'],[],https://twitter.com/doohlapeep/status/1460840357017489414,False,,0,,,,,,,,[],,,,,Most DDS will no longer switch to PRRDs choice of President Bong Go They will remain with BBM  Its LOSS AVERSION BBM is already a HUGE GAIN for us and switching to BG is a major LOSS  This is the reality  BBMs numbers wont be greatly affected
1460840199118745601,1460789254607413248,2021-11-17 13:20:19 Ulaanbaatar Standard Time,2021-11-17,13:20:19,800,1453949900572356613,reinkiana,KianaRein/MaSa2022🇵🇭✌️👊,,@OneBelle_081021 atleast hindi SANA all sinabi ni Bong Go hahahaha!,tl,[],[],[],0,0,0,[],[],https://twitter.com/ReinKiana/status/1460840199118745601,False,,0,,,,,,,,"[{'screen_name': 'OneBelle_081021', 'name': 'Isa (Kampana 🛎)', 'id': '1424970537961361408'}]",,,,,atleast hindi SANA all sinabi ni Bong Go hahahaha
1460839805609287685,1460579228835979264,2021-11-17 13:18:45 Ulaanbaatar Standard Time,2021-11-17,13:18:45,800,14239775,pinoybutterfly,Kae Seun,,"@MATom_MD In all fairness naman, its a pet bill of Bong Go. Pero sana  naging maayos ang lahat ng Malasakit Center nationwide.",tl,[],[],[],0,0,0,[],[],https://twitter.com/PinoyButterfly/status/1460839805609287685,False,,0,,,,,,,,"[{'screen_name': 'MATom_MD', 'name': 'Tom', 'id': '17309803'}]",,,,,In all fairness naman its a pet bill of Bong Go Pero sana  naging maayos ang lahat ng Malasakit Center nationwide
1460839630849265664,1460839630849265664,2021-11-17 13:18:03 Ulaanbaatar Standard Time,2021-11-17,13:18:03,800,1293170298309623809,tribunephl_mish,Michelle Guillang,,"JUST IN: Pres. Rodrigo Duterte invited 100 House lawmakers in Malacañang last Tuesday night to endorse the tandem of Senator Bong Go and Davao City Mayor Sara Duterte-Carpio for the 2022 national elections, DIWA party-list Rep. Michael Aglipay reveals. @tribunephl",en,"[{'screen_name': 'tribunephl', 'name': 'daily tribune', 'id': '1005738156665106433'}]",[],[],0,0,0,[],[],https://twitter.com/tribunephl_mish/status/1460839630849265664,False,,0,,,,,,,,[],,,,,JUST IN Pres Rodrigo Duterte invited 100 House lawmakers in Malacaang last Tuesday night to endorse the tandem of Senator Bong Go and Davao City Mayor Sara DuterteCarpio for the 2022 national elections DIWA partylist Rep Michael Aglipay reveals
1460839396035350534,1460839396035350534,2021-11-17 13:17:07 Ulaanbaatar Standard Time,2021-11-17,13:17:07,800,51329146,maracepeda,Mara Cepeda,,Presidential aspirant and Sen Bong Go on Davao City Mayor Sara Duterte saying PDP-Laban rejected alliance with Bongbong Marcos-Sara tandem: I will let the PDP leadership clarify these matters in due time. Alam ko naman po na wala kaming tinatanggihan. #PHVote @rapplerdotcom,tl,"[{'screen_name': 'rapplerdotcom', 'name': 'rappler', 'id': '330826792'}]",[],[],4,0,5,['phvote'],[],https://twitter.com/maracepeda/status/1460839396035350534,False,,0,,,,,,,,[],,,,,Presidential aspirant and Sen Bong Go on Davao City Mayor Sara Duterte saying PDPLaban rejected alliance with Bongbong MarcosSara tandem I will let the PDP leadership clarify these matters in due time Alam ko naman po na wala kaming tinatanggihan
1460839320143556612,1460839320143556612,2021-11-17 13:16:49 Ulaanbaatar Standard Time,2021-11-17,13:16:49,800,1424970537961361408,onebelle_081021,Isa (Kampana 🛎),,"Hala, di ko sinisiraan si BongGo ha. Ang sinabi ko lang i cannot give him the same respect i give to tatay Digz.  Masama ba yun? Hindi ko na sya kailangan siraan dahil hindi naman talaga sya mananalo. Grabe kayo ah.   #BBMSARA2022 👊✌❤💚🇵🇭",tl,[],[],[],5,19,100,['bbmsara2022'],[],https://twitter.com/OneBelle_081021/status/1460839320143556612,False,,0,,,,,,,,[],,,,,Hala di ko sinisiraan si BongGo ha Ang sinabi ko lang i cannot give him the same respect i give to tatay Digz  Masama ba yun Hindi ko na sya kailangan siraan dahil hindi naman talaga sya mananalo Grabe kayo ah
1460838242412945410,1460628552190238724,2021-11-17 13:12:32 Ulaanbaatar Standard Time,2021-11-17,13:12:32,800,3269366844,braiformphils,Danilo Vardeleon,,@inquirerdotnet @NAMercadoINQ Naiwan sa ere si Bong Go. Sino bise nya?  Cusi - anyare???,tl,[],[],[],0,0,0,[],[],https://twitter.com/braiformphils/status/1460838242412945410,False,,0,,,,,,,,"[{'screen_name': 'inquirerdotnet', 'name': 'Inquirer', 'id': '15448383'}, {'screen_name': 'NAMercadoINQ', 'name': 'Neil Arwin Mercado', 'id': '286460936'}]",,,,,Naiwan sa ere si Bong Go Sino bise nya  Cusi  anyare
1460838148133441537,1460838148133441537,2021-11-17 13:12:10 Ulaanbaatar Standard Time,2021-11-17,13:12:10,800,75955171,kyiedrogo,Kyle,,Active nanaman tita ko mag campaign for Bong Go 🥲🥲🥲,tl,[],[],[],0,0,1,[],[],https://twitter.com/KyIeDrogo/status/1460838148133441537,False,,0,,,,,,,,[],,,,,Active nanaman tita ko mag campaign for Bong Go
1460838069452492800,1460838069452492800,2021-11-17 13:11:51 Ulaanbaatar Standard Time,2021-11-17,13:11:51,800,894950727423938561,letlenilead_22,Louise™,,si bong go antanda na no may braces pa din. wala lang. just sayin.,tl,[],[],[],0,0,0,[],[],https://twitter.com/letlenilead_22/status/1460838069452492800,False,,0,,,,,,,,[],,,,,si bong go antanda na no may braces pa din wala lang just sayin
1460837570279919616,1460515351725182976,2021-11-17 13:09:52 Ulaanbaatar Standard Time,2021-11-17,13:09:52,800,1327546664484126720,badongskie6,akosiogie,,@rommelpmedina Si bong go kung tunay na may malasakit ka bakit mo hinayaan na ng dahil syo magkakawatakwatak ang naniniwala kay PRRD @PTVph,tl,"[{'screen_name': 'ptvph', 'name': 'ptvph', 'id': '16374906'}]",[],[],1,0,1,[],[],https://twitter.com/badongskie6/status/1460837570279919616,False,,0,,,,,,,,"[{'screen_name': 'rommelpmedina', 'name': 'Mr.Winwin Situation', 'id': '4505684414'}]",,,,,Si bong go kung tunay na may malasakit ka bakit mo hinayaan na ng dahil syo magkakawatakwatak ang naniniwala kay PRRD
