id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1.46088E+18,1.46088E+18,2021-11-17 16:04:28 Ulaanbaatar Standard Time,11/17/21,16:04:28,800,1.0034E+18,jcmartinez2022,JC Martinez ,,Parang it will be a tough Sotto VS Sara pala daw.  Tough rin for Bong Go.   Lets see. Too early.,en,[],[],[],0,0,0,[],[],https://twitter.com/JCMartinez2022/status/1460881510894956544,FALSE,,0,,,,,,,,[],,,,
1.46088E+18,1.46088E+18,2021-11-17 16:04:21 Ulaanbaatar Standard Time,11/17/21,16:04:21,800,1.42671E+18,pagodchi,TITO NIM 🎀,,Gusto nyo yun? Senate Chairman for Health si Bong Go pero absent sa budget hearing. Si Pia Cayetano ang nagde-defend ng budget for Health ngayon.,tl,[],[],[],0,10,55,[],[],https://twitter.com/pagodchi/status/1460881479123169283,FALSE,,0,,,,,,,,[],,,,
1.46088E+18,1.46083E+18,2021-11-17 16:02:17 Ulaanbaatar Standard Time,11/17/21,16:02:17,800,1.45395E+18,reinkiana,KianaRein/MaSa2022🇵🇭✌️👊,,@iamwhatiam30 Si bong Go laging parang napipilitan lagi sa picture. 🤣🤣,tl,[],[],[],1,0,0,[],[],https://twitter.com/ReinKiana/status/1460880959545360385,FALSE,,0,,,,,,,,"[{'screen_name': 'iamwhatiam30', 'name': 'iamwhatiam', 'id': '245752622'}]",,,,
1.46088E+18,1.46088E+18,2021-11-17 16:01:06 Ulaanbaatar Standard Time,11/17/21,16:01:06,800,9.39133E+17,janicomelately,Jani,,"During the EDSA Revolution, Manny Pacquiao was 6 years old, Isko and Bong Go were 11, Leni was 20 and....  Marcos Jr was 28!!!",en,[],[],[],0,0,0,[],[],https://twitter.com/JaniComeLately/status/1460880664325070849,FALSE,,0,,,,,,,,[],,,,
1.46088E+18,1.46088E+18,2021-11-17 15:59:46 Ulaanbaatar Standard Time,11/17/21,15:59:46,800,3320803885,gene_benter,Gene,,A lawyer from the office of Bong GO inasikaso and kaso ng mga Dargani. Si Bong Go may sabit sa 62 bilyong scam ng Pharmally? Hmmmm,tl,[],[],[],0,0,0,[],[],https://twitter.com/gene_benter/status/1460880327019143169,FALSE,,0,,,,,,,,[],,,,
1.46088E+18,1.46055E+18,2021-11-17 15:53:06 Ulaanbaatar Standard Time,11/17/21,15:53:06,800,1.17856E+18,mekanikongmulat,Jantaramiyong,,@QMotherGothel Many of the mainstream are pro-Leni. Bong Go candidacy is in favor for Leni. Perhaps that is the reason why.,en,[],[],[],0,0,2,[],[],https://twitter.com/MekanikongMulat/status/1460878647544336384,FALSE,,0,,,,,,,,"[{'screen_name': 'QMotherGothel', 'name': 'Mother Gothel', 'id': '1244669838598914048'}]",,,,
1.46088E+18,1.46087E+18,2021-11-17 15:51:55 Ulaanbaatar Standard Time,11/17/21,15:51:55,800,1.42862E+18,mammitah1,Mammitah,,@cathy142811 isa lang na man ang ayaw ko kay bong go nakapendi cia kay tatay digong…yan lang…kasi paano kapag wala c tatay digong saan cia hihingi ng tulong…at isa pa kantyaw lang ang aabutin niya kong nagkataon,tl,[],[],[],0,0,1,[],[],https://twitter.com/Mammitah1/status/1460878349694296068,FALSE,,0,,,,,,,,"[{'screen_name': 'cathy142811', 'name': 'Blackshadow1428', 'id': '1460155308748439552'}]",,,,
1.46088E+18,1.46088E+18,2021-11-17 15:50:49 Ulaanbaatar Standard Time,11/17/21,15:50:49,800,1.45393E+18,sybinibini,Binibini,,@AbzVlogz26 Delikado kana Bong Go. Ahahahahaa,tl,[],[],[],0,0,1,[],[],https://twitter.com/SyBinibini/status/1460878075873271809,FALSE,,0,,,,,,,,"[{'screen_name': 'AbzVlogz26', 'name': 'Zab', 'id': '1453700631194001413'}]",,,,
1.46088E+18,1.46085E+18,2021-11-17 15:50:11 Ulaanbaatar Standard Time,11/17/21,15:50:11,800,757153686,lateaugustgirl,Anj (taylor's version) ❤️,,@ElaiNotEla Woaaaah hahaha oh how the tables have turned 😂 so wait Sara's running for vice kay Bong Go???,en,[],[],[],1,0,0,[],[],https://twitter.com/lateaugustgirl/status/1460877916963627010,FALSE,,0,,,,,,,,"[{'screen_name': 'ElaiNotEla', 'name': 'Elaiza Martinez', 'id': '253394770'}]",,,,
1.46088E+18,1.46088E+18,2021-11-17 15:48:26 Ulaanbaatar Standard Time,11/17/21,15:48:26,800,3035625493,misterminchin,Mister Minchin,,Puppet na puppet ang dating ni Bong Go. The great strategist is using him for some grand scheme. Manipulative talaga. Eh di naman mananalo kay BBM si Go.   So dun tayo sa Plan B tumutok. Elect Senators and Congress Reps na hindi i-impeach si Leni to give way to Sara.,tl,[],[],[],0,0,7,[],[],https://twitter.com/misterminchin/status/1460877473172754440,FALSE,,0,,,,,,,,[],,,,
1.46088E+18,1.46087E+18,2021-11-17 15:48:07 Ulaanbaatar Standard Time,11/17/21,15:48:07,800,1.45395E+18,reinkiana,KianaRein/MaSa2022🇵🇭✌️👊,,@cathy142811 Sabi ng papa ko 'ISA PA YANG SI BONG GO G*G* SABI NG SABI DI TATAKBO taposay paiyak. iyak. pa. gusto pala pagka presidente' 🤣🤣,tl,[],[],[],1,0,1,[],[],https://twitter.com/ReinKiana/status/1460877395871760386,FALSE,,0,,,,,,,,"[{'screen_name': 'cathy142811', 'name': 'Blackshadow1428', 'id': '1460155308748439552'}]",,,,
1.46088E+18,1.46087E+18,2021-11-17 15:48:04 Ulaanbaatar Standard Time,11/17/21,15:48:04,800,1.44508E+18,hermoso_nt,Wendel,,"@sejoalzir I have read the story of Lascañas, damay pala dito si Bong Go kaya pala gusto tumakbo sa mataas na posisyon. As well as Cayetano.",tl,[],[],[],0,1,5,[],[],https://twitter.com/hermoso_nt/status/1460877381044879362,FALSE,,0,,,,,,,,"[{'screen_name': 'sejoalzir', 'name': 'Miyako Izabel', 'id': '997067241425326085'}]",,,,
1.46088E+18,1.46088E+18,2021-11-17 15:46:49 Ulaanbaatar Standard Time,11/17/21,15:46:49,800,3301269644,jonutsan,jordan ✩,,i completely forgot i have a candy bong now so i can go stupid at the concert,en,[],[],[],0,0,1,[],[],https://twitter.com/jonutsan/status/1460877066241413123,FALSE,,0,,,,,,,,[],,,,
1.46088E+18,1.46086E+18,2021-11-17 15:46:30 Ulaanbaatar Standard Time,11/17/21,15:46:30,800,330826792,rapplerdotcom,Rappler,,"@maracepeda Gordon: Before he was allowed entry, we looked into who he was and we found out that per Office of the President directory, he is a Director IV at the Office of the Special Assistant to the President, the position then occupied by Senator Bong Go. | via @maracepeda",en,"[{'screen_name': 'maracepeda', 'name': 'mara cepeda', 'id': '51329146'}]",[],[],1,6,8,[],[],https://twitter.com/rapplerdotcom/status/1460876990571966464,FALSE,,0,,,,,,,,"[{'screen_name': 'maracepeda', 'name': 'Mara Cepeda', 'id': '51329146'}]",,,,
1.46088E+18,1.46088E+18,2021-11-17 15:45:42 Ulaanbaatar Standard Time,11/17/21,15:45:42,800,1.44658E+18,cezarchina,Cezar china,,Huwag natin isipin manalo pa si marcos at bonggo ang isipin natin ang kung paano maipanalo natin mg sigurado si VP Leni kag Sen Kiko,tl,[],[],[],0,1,2,[],[],https://twitter.com/CezarChina/status/1460876785709912064,FALSE,,0,,,,,,,,[],,,,
1.46088E+18,1.46086E+18,2021-11-17 15:45:34 Ulaanbaatar Standard Time,11/17/21,15:45:34,800,51329146,maracepeda,Mara Cepeda,,"@rapplerdotcom Gordon: Before he was allowed entry, we looked into who he was and we found out that per Office of the President directory, he is a Director IV at the Office of the Special Assistant to the President, the position then occupied by Senator Bong Go.",en,[],[],[],0,7,17,[],[],https://twitter.com/maracepeda/status/1460876755200135170,FALSE,,0,,,,,,,,"[{'screen_name': 'rapplerdotcom', 'name': 'Rappler', 'id': '330826792'}]",,,,
1.46088E+18,1.46085E+18,2021-11-17 15:43:03 Ulaanbaatar Standard Time,11/17/21,15:43:03,800,2718157970,romyhitosis1,Romeo Hitosis,,"@inquirerdotnet @DYGalvezINQ Interesting. Bong Go supports Sara, but does Sara support Bong Go?",en,[],[],[],0,0,0,[],[],https://twitter.com/romyhitosis1/status/1460876120060956672,FALSE,,0,,,,,,,,"[{'screen_name': 'inquirerdotnet', 'name': 'Inquirer', 'id': '15448383'}, {'screen_name': 'DYGalvezINQ', 'name': 'Daphne Galvez', 'id': '1039306190654660608'}]",,,,
1.46088E+18,1.46048E+18,2021-11-17 15:42:43 Ulaanbaatar Standard Time,11/17/21,15:42:43,800,2829873691,celynmoony,Celyn U.,,"@manuels52458511 @Richeydarian Kung babase ka man sa qualifications ng male candidates, i think Una si Lacson, then Isko, Bongbong, then huli si Pacquiao and BongGo.",tl,[],[],[],0,0,0,[],[],https://twitter.com/celynmoony/status/1460876036896219136,FALSE,,0,,,,,,,,"[{'screen_name': 'manuels52458511', 'name': 'manuel santos', 'id': '1152825924385009665'}, {'screen_name': 'Richeydarian', 'name': 'Richard Heydarian', 'id': '2609508788'}]",,,,
1.46088E+18,1.46085E+18,2021-11-17 15:42:02 Ulaanbaatar Standard Time,11/17/21,15:42:02,800,1.45234E+18,jegs_d,Jegs D,,"@MangoesInWater BBM ako pero kng si Bong Go manalo, push pa rin tayo!! Basta walang LeniKiko at mga kaalyadong Jaundice ok na ko dun!!",tl,[],[],[],0,0,0,[],[],https://twitter.com/jegs_d/status/1460875864149676032,FALSE,,0,,,,,,,,"[{'screen_name': 'MangoesInWater', 'name': 'MC', 'id': '957649522569527296'}]",,,,
1.46088E+18,1.46081E+18,2021-11-17 15:41:52 Ulaanbaatar Standard Time,11/17/21,15:41:52,800,1.4072E+18,edingruby,rmeforbbm❤️,,@amigoManila Ok naman yan kuya Wil..no problm po kung supporter ka ni Bong Go...basta wag lang po kayo manira ng BBM❤️💚 bigyan pa namin kayo ng maraming jackets...take note ha🤣 char lang!!,tl,[],[],[],0,1,0,[],[],https://twitter.com/EdingRuby/status/1460875822705770500,FALSE,,0,,,,,,,,"[{'screen_name': 'amigoManila', 'name': 'AM¡GO #BBMSara2022🎄', 'id': '64145900'}]",,,,
1.46088E+18,1.46077E+18,2021-11-17 15:40:57 Ulaanbaatar Standard Time,11/17/21,15:40:57,800,9.07326E+17,juliandxplorer,Jah 🐨,,@pan_meia Do you think Bong Go will split votes from MarcosJr given that they shared the same circle of voters? Thank you in advance @pan_meia,en,"[{'screen_name': 'pan_meia', 'name': 'pandemeia', 'id': '890374744284971008'}]",[],[],0,0,0,[],[],https://twitter.com/Juliandxplorer/status/1460875591457009665,FALSE,,0,,,,,,,,"[{'screen_name': 'pan_meia', 'name': 'PanDeMeia', 'id': '890374744284971008'}]",,,,
1.46088E+18,1.46088E+18,2021-11-17 15:40:47 Ulaanbaatar Standard Time,11/17/21,15:40:47,800,3820566252,reklamogurl,Papa’s Gurl,,"As a friend, dapat gisingin nyo na si BongGo sa panaginip nya. Baka di na magising sa sobrang sarap! Yung umiyak ka lang, ikakampanya ka na bilang Pangulo. #BBMSigawNgBayan #BBMSARA2022",tl,[],[],[],0,0,0,"['bbmsigawngbayan', 'bbmsara2022']",[],https://twitter.com/reklamogurl/status/1460875550621253632,FALSE,,0,,,,,,,,[],,,,
1.46088E+18,1.46085E+18,2021-11-17 15:40:11 Ulaanbaatar Standard Time,11/17/21,15:40:11,800,1.45952E+18,billyboy_0715,LeniKiko2022,,"@AkocyekErick Tama po Sir. #LeniKiko2022 lang tayo. Walang ibang bagay sa posisyon kundi sila lang dalawa. Maraming aayusin sa iiwan ni Duterte, yung mga brats walang magagawa ang mga yun. Lalong babaon sa utang ang Pinas. Tanungin nyo pa si Bong Go.😊",tl,[],[],[],1,0,4,['lenikiko2022'],[],https://twitter.com/billyboy_0715/status/1460875399580504065,FALSE,,0,,,,,,,,"[{'screen_name': 'AkocyekErick', 'name': 'Erickzone', 'id': '4717664809'}]",,,,
1.46088E+18,1.46087E+18,2021-11-17 15:39:06 Ulaanbaatar Standard Time,11/17/21,15:39:06,800,1.46016E+18,cathy142811,Blackshadow1428,,@ReinKiana best actor goes to bong go bigyan na natin award ng magtigil sya ahhaa,tl,[],[],[],1,0,1,[],[],https://twitter.com/cathy142811/status/1460875124328914947,FALSE,,0,,,,,,,,"[{'screen_name': 'ReinKiana', 'name': 'KianaRein/MaSa2022🇵🇭✌️👊', 'id': '1453949900572356613'}]",,,,
1.46088E+18,1.46088E+18,2021-11-17 15:38:44 Ulaanbaatar Standard Time,11/17/21,15:38:44,800,3820566252,reklamogurl,Papa’s Gurl,,"PRRD will support BongGo in a matter of principle. Like what principle? 🤔 katulad ba ng suporta ni Willie Revillame na dahil sa pagkakabalik sa programa? Really? So, sumusuporta kayo ‘as a friend’. Pangulo ng Pilipinas ang hinahanap natin. #BBMSigawNgBayan #BBMSARA2022",tl,[],[],[],1,0,0,"['bbmsigawngbayan', 'bbmsara2022']",[],https://twitter.com/reklamogurl/status/1460875034486968322,FALSE,,0,,,,,,,,[],,,,
1.46087E+18,1.46087E+18,2021-11-17 15:35:48 Ulaanbaatar Standard Time,11/17/21,15:35:48,800,1.45395E+18,reinkiana,KianaRein/MaSa2022🇵🇭✌️👊,,Papa ko Gigil na Gigil na Please lang mga Politiko na tatakbo ayusin niyo na daw kung tatakbo ba kayo o hindi wag na daw kayo madaming drama HAHAHAHA galit na galit na papa ko pati kay Bong Go! HAHAHAHAHAH   MaSa2022 #GadonSaSenado,tl,[],[],[],1,2,7,['gadonsasenado'],[],https://twitter.com/ReinKiana/status/1460874296897671174,FALSE,,0,,,,,,,,[],,,,
1.46087E+18,1.46087E+18,2021-11-17 15:35:00 Ulaanbaatar Standard Time,11/17/21,15:35:00,800,1.4231E+18,tgifbbm,ᵗᵃᵏᵉ ⁱᵗ ᵒʳ ˡᵉᵃᵛᵉ ⁱᵗ #ᵇᵇᵐˢᵃʳᵃ ❤️💚,,walang makukuhang Boto si Bong Go na galing kay Marcos na loyalist. while si Marcos makakuha siya ng Boto from DDS. lamang na lamang padin si BBM. 😋,tl,[],[],[],0,0,0,[],[],https://twitter.com/tgifbbm/status/1460874092715057153,FALSE,,0,,,,,,,,[],,,,
1.46087E+18,1.46084E+18,2021-11-17 15:31:34 Ulaanbaatar Standard Time,11/17/21,15:31:34,800,1.35067E+18,rambota79061096,Rambo Tan,,@inquirerdotnet @DYGalvezINQ Sigurado na ang panalo nila Pacquiao - Sarah sa 2022 election. Malabo manalo si BBM at Bong Go.,tl,[],[],[],0,0,0,[],[],https://twitter.com/RamboTa79061096/status/1460873230315495425,FALSE,,0,,,,,,,,"[{'screen_name': 'inquirerdotnet', 'name': 'Inquirer', 'id': '15448383'}, {'screen_name': 'DYGalvezINQ', 'name': 'Daphne Galvez', 'id': '1039306190654660608'}]",,,,
1.46087E+18,1.4604E+18,2021-11-17 15:31:20 Ulaanbaatar Standard Time,11/17/21,15:31:20,800,545965585,lxndrlo,Owbiii,,"@edgr_luv_bmbi @datumx11 No, we need Bong Go clean para makahati ng boto kay MarcosJr.   If masiraan si Go, solid DDS will vote for MarcosJr. Since his VP is Sara D.",tl,[],[],[],1,0,3,[],[],https://twitter.com/lxndrLO/status/1460873172215947267,FALSE,,0,,,,,,,,"[{'screen_name': 'edgr_luv_bmbi', 'name': 'Bambie', 'id': '206502093'}, {'screen_name': 'datumx11', 'name': 'Clive Reyes JR', 'id': '729490647917289472'}]",,,,
1.46087E+18,1.46087E+18,2021-11-17 15:30:53 Ulaanbaatar Standard Time,11/17/21,15:30:53,800,1.4231E+18,tgifbbm,ᵗᵃᵏᵉ ⁱᵗ ᵒʳ ˡᵉᵃᵛᵉ ⁱᵗ #ᵇᵇᵐˢᵃʳᵃ ❤️💚,,ganito kasi yan. Ang mga supporters ng Marcos ay solid yung mga loyalist hindi divided. sa DDS naman divided may Bong Go may Marcos. Lamang padin si Marcos kasi yung supporters niya ang SOLID hindi divided. unlike kay Bonggo na na divide na ang votes ng mga DDS.✊,tl,[],[],[],0,0,1,[],[],https://twitter.com/tgifbbm/status/1460873057279832064,FALSE,,0,,,,,,,,[],,,,
1.46087E+18,1.46087E+18,2021-11-17 15:28:33 Ulaanbaatar Standard Time,11/17/21,15:28:33,800,1.4231E+18,tgifbbm,ᵗᵃᵏᵉ ⁱᵗ ᵒʳ ˡᵉᵃᵛᵉ ⁱᵗ #ᵇᵇᵐˢᵃʳᵃ ❤️💚,,Bong Go is Good but not a Leader material. ‼️,en,[],[],[],0,0,0,[],[],https://twitter.com/tgifbbm/status/1460872470450552832,FALSE,,0,,,,,,,,[],,,,
1.46087E+18,1.46084E+18,2021-11-17 15:27:05 Ulaanbaatar Standard Time,11/17/21,15:27:05,800,1.02908E+18,nits95136782,nits,,@smninews Bong Go,en,[],[],[],0,0,1,[],[],https://twitter.com/nits95136782/status/1460872101427089434,FALSE,,0,,,,,,,,"[{'screen_name': 'smninews', 'name': 'SMNI News', 'id': '1240414825596874752'}]",,,,
1.46087E+18,1.46084E+18,2021-11-17 15:27:02 Ulaanbaatar Standard Time,11/17/21,15:27:02,800,1.45036E+18,konichiwakonich,sweet apple,,@smninews Ayaw ni sara kay BONG GO yun lang yun,tl,[],[],[],0,0,1,[],[],https://twitter.com/konichiwakonich/status/1460872090089705472,FALSE,,0,,,,,,,,"[{'screen_name': 'smninews', 'name': 'SMNI News', 'id': '1240414825596874752'}]",,,,
1.46087E+18,1.46065E+18,2021-11-17 15:26:08 Ulaanbaatar Standard Time,11/17/21,15:26:08,800,8.47436E+17,w0nderboi,Wonder Boy,,@conrado_balweg Pinaiyak nya c Bong Go.,tl,[],[],[],0,0,1,[],[],https://twitter.com/w0nderboi/status/1460871862288719876,FALSE,,0,,,,,,,,"[{'screen_name': 'conrado_balweg', 'name': 'Father Balweg', 'id': '1437863346489868288'}]",,,,
1.46087E+18,1.46081E+18,2021-11-17 15:19:54 Ulaanbaatar Standard Time,11/17/21,15:19:54,800,196991054,tindero_ng_asin,Salt Vendor,,"@PinoyAkoBlog Kahit manalong senador yan, si bong go pa rin ang magiging alalay nyan. Relationship goals ika nga 😂😂",tl,[],[],[],0,0,5,[],[],https://twitter.com/Tindero_ng_asin/status/1460870296052060164,FALSE,,0,,,,,,,,"[{'screen_name': 'PinoyAkoBlog', 'name': 'PinoyAkoBlog', 'id': '846375823535816706'}]",,,,
1.46087E+18,1.46087E+18,2021-11-17 15:19:02 Ulaanbaatar Standard Time,11/17/21,15:19:02,800,1.21815E+18,qwerxyzz,َPonkan🌸 #BBMSARA2022,,"few days, somehow, it kinda makes sense. HOWEVER nobody can really tell except those people who’s really close with prrd. no hate for sen. bong go. it’s just a mere observation/opinion of mine.",en,[],[],[],0,0,0,[],[],https://twitter.com/qwerxyzz/status/1460870075229949952,FALSE,,0,,,,,,,,[],,,,
1.46087E+18,1.46085E+18,2021-11-17 15:17:45 Ulaanbaatar Standard Time,11/17/21,15:17:45,800,1.42395E+18,donluigig,Don Luis ito #LabanLeni2022,,@raymund_orpiana Ginagatungan ko nga..sabi ko Bong Go kung solid dds dapat..bwahaha..maghati hati sila,tl,[],[],[],0,0,1,[],[],https://twitter.com/DonLuigiG/status/1460869755066204162,FALSE,,0,,,,,,,,"[{'screen_name': 'raymund_orpiana', 'name': 'Raymund Orpiana', 'id': '1445664145672531971'}]",,,,
1.46087E+18,1.46087E+18,2021-11-17 15:17:43 Ulaanbaatar Standard Time,11/17/21,15:17:43,800,2331134695,fellowmellowph,Nan Min,,"Manahimik ka nga Bong Go, si Sara agawin mo pa kay #BBM #BBMFORPRESIDENT2022",tl,[],[],[],0,0,0,"['bbm', 'bbmforpresident2022']",[],https://twitter.com/FellowMellowph/status/1460869746287869953,FALSE,,0,,,,,,,,[],,,,
1.46087E+18,1.46087E+18,2021-11-17 15:15:10 Ulaanbaatar Standard Time,11/17/21,15:15:10,800,1.45251E+18,trinjrmy,Jeremy Trin,,Parang niinis na ako kay sen bong go. Pero freedom of speech and rights nya naman yan kaso parang di na aligned sa admin,tl,[],[],[],0,0,1,[],[],https://twitter.com/trinjrmy/status/1460869101430001669,FALSE,,0,,,,,,,,[],,,,
1.46087E+18,1.46084E+18,2021-11-17 15:15:02 Ulaanbaatar Standard Time,11/17/21,15:15:02,800,8.47436E+17,w0nderboi,Wonder Boy,,@smninews Sara doesnt like Bong Go.,en,[],[],[],1,0,4,[],[],https://twitter.com/w0nderboi/status/1460869070329319425,FALSE,,0,,,,,,,,"[{'screen_name': 'smninews', 'name': 'SMNI News', 'id': '1240414825596874752'}]",,,,
1.46087E+18,1.46087E+18,2021-11-17 15:13:36 Ulaanbaatar Standard Time,11/17/21,15:13:36,800,64145900,amigomanila,AM¡GO #BBMSara2022🎄,,Why would I resent Mayor Sara for choosing Bongbong Marcos over Bong Go?  Para ano? To please your bloated egos?  I trust and respect Mayor Sara.  End of story.  #BBMSara2022 🎄 #Halalan2022,en,[],[],[],0,1,9,"['bbmsara2022', 'halalan2022']",[],https://twitter.com/amigoManila/status/1460868707584921601,FALSE,,0,,,,,,,,[],,,,
1.46087E+18,1.46087E+18,2021-11-17 15:13:12 Ulaanbaatar Standard Time,11/17/21,15:13:12,800,1.42243E+18,enriquietto1,Enriquietto,,"Sino sa tingin nyo ang me basbas na itaguyod ang mga Malasakit Centers? C Bong Go ang inutusan. Xa ang nag trabaho nyan with instructions ky... PRRD. So Bong Go is the alalay talaga. C PRRD ang totoong may puso para sa, masang Pilipino. I love my President. 👊",tl,[],[],[],0,0,1,[],[],https://twitter.com/enriquietto1/status/1460868606925832196,FALSE,,0,,,,,,,,[],,,,
1.46087E+18,1.46085E+18,2021-11-17 15:12:21 Ulaanbaatar Standard Time,11/17/21,15:12:21,800,1.46057E+18,layatelly,Telly Laya,,"@gmanews Oh cmon bong go, ewan ko lang sa yo.",tl,[],[],[],0,0,0,[],[],https://twitter.com/LayaTelly/status/1460868395977801733,FALSE,,0,,,,,,,,"[{'screen_name': 'gmanews', 'name': 'GMA News', 'id': '39453212'}]",,,,
1.46087E+18,1.46084E+18,2021-11-17 15:09:30 Ulaanbaatar Standard Time,11/17/21,15:09:30,800,9.158E+17,rolando70716601,Rolando,,@inquirerdotnet @DYGalvezINQ Gusto ni Digong tumakbo si Sara paka pangulo ngunit di Niya alam naligawan na pala ni BBM si Sara na tumakbo pagka VP Kaya galit si Digong kay BBM pinatakbo Niya si Bong Go pagka presidente. Ano Kaya us span ni Sara at BBM term sharing ba?,tl,[],[],[],0,0,0,[],[],https://twitter.com/Rolando70716601/status/1460867678478864385,FALSE,,0,,,,,,,,"[{'screen_name': 'inquirerdotnet', 'name': 'Inquirer', 'id': '15448383'}, {'screen_name': 'DYGalvezINQ', 'name': 'Daphne Galvez', 'id': '1039306190654660608'}]",,,,
1.46087E+18,1.46014E+18,2021-11-17 15:08:33 Ulaanbaatar Standard Time,11/17/21,15:08:33,800,1.43198E+18,julieplantita,Julie santos,,@jabjimenez Sir tanong ko lang how about  the political party of bong  go is that legit and acknowledge  by your office,en,[],[],[],0,0,0,[],[],https://twitter.com/julieplantita/status/1460867437105061890,FALSE,,0,,,,,,,,"[{'screen_name': 'jabjimenez', 'name': 'James Jimenez', 'id': '49586167'}]",,,,
1.46087E+18,1.46087E+18,2021-11-17 15:00:40 Ulaanbaatar Standard Time,11/17/21,15:00:40,800,1.32433E+18,mmagnifyinglens,#BBMSara2022,,I am starting to lose my respect for Bong Go. He clearly does not know his place. He appears to me as too ambitious.,en,[],[],[],0,0,0,[],[],https://twitter.com/mmagnifyinglens/status/1460865454499450880,FALSE,,0,,,,,,,,[],,,,
1.46087E+18,1.46065E+18,2021-11-17 15:00:37 Ulaanbaatar Standard Time,11/17/21,15:00:37,800,1.4153E+18,6988kid,Lxix Lxxxviii,,"@pinoyanghang Kung sakali hindi magtagumpay si Bong Go sa pagkapangulo, pwedeng pwede siyang mag Best Actress.",tl,[],[],[],0,0,0,[],[],https://twitter.com/6988Kid/status/1460865440670834691,FALSE,,0,,,,,,,,"[{'screen_name': 'pinoyanghang', 'name': 'Pinoytapsilog', 'id': '213219890'}]",,,,
1.46086E+18,1.46086E+18,2021-11-17 14:58:08 Ulaanbaatar Standard Time,11/17/21,14:58:08,800,1.02105E+18,rolandr19327469,Leandro Rivas,,Ano na naman tong drama  ni Du30 na huwag daw iboto si BBM dahil magnanakaw. Tapos pinayagsn nya anak nyang si Sara nq maging busy nito. Kaya ba last minute pinatakbo nyang pagka Pres. si Bong Go?   Ok lang sakin para di iboto ng Norte si Sara at Bong Go. Basta si Leni matibay.,tl,[],[],[],0,1,5,[],[],https://twitter.com/RolandR19327469/status/1460864816625512448,FALSE,,0,,,,,,,,[],,,,
1.46086E+18,1.46085E+18,2021-11-17 14:56:49 Ulaanbaatar Standard Time,11/17/21,14:56:49,800,1.45278E+18,donrobertramir4,Don Robert Ramiro,,"@gmanews Senator  Bong  Go,  you will not  defeat  Bongbong Marcos  for Presidency. Marcos  Loyalists  are solid  for  BBM",en,[],[],[],0,0,0,[],[],https://twitter.com/DonRobertRamir4/status/1460864486324064261,FALSE,,0,,,,,,,,"[{'screen_name': 'gmanews', 'name': 'GMA News', 'id': '39453212'}]",,,,
1.46086E+18,1.46086E+18,2021-11-17 14:56:11 Ulaanbaatar Standard Time,11/17/21,14:56:11,800,7.15906E+17,gimo1956,Али ал-Заѡј Фатимаһ,,"@PTVph Ang #SOLID, mananatiling #SOLID. #SaFe2022 #MARCOSDUTERTE2022. Queue lang ni Senator Bong Go ang role ngayon ng Luzon sa metaverse. Kung ang Japan ay may emperor pa at ang taiwan ang destinasyon ng china na may link sa dynastiya, paano na amg Luzon? Syempre may mga emperor dati..",tl,[],[],[],2,0,0,"['solid', 'solid', 'safe2022', 'marcosduterte2022']",[],https://twitter.com/gimo1956/status/1460864327192391681,FALSE,,0,,,,,,,,"[{'screen_name': 'PTVph', 'name': 'PTVph', 'id': '16374906'}]",,,,
1.46086E+18,1.46053E+18,2021-11-17 14:53:55 Ulaanbaatar Standard Time,11/17/21,14:53:55,800,69813394,nagmamagandalan,VVM,,@Chocola63696040 @1stylemomsi Exactly! Alam mo yun para may something dba ibig sbhn d katiwala tiwala si bong go,tl,[],[],[],0,0,0,[],[],https://twitter.com/nagmamagandalan/status/1460863756208992256,FALSE,,0,,,,,,,,"[{'screen_name': 'Chocola63696040', 'name': 'Chocolate 😍😍', 'id': '1448850065523560449'}, {'screen_name': '1stylemomsi', 'name': '1stylemomsi🦋', 'id': '865851519479853056'}]",,,,
1.46086E+18,1.46053E+18,2021-11-17 14:53:00 Ulaanbaatar Standard Time,11/17/21,14:53:00,800,69813394,nagmamagandalan,VVM,,@cletoque2 @1stylemomsi Wag ka din pasiguro kasi d lahat ng Mindanao ay Bong Go,tl,[],[],[],0,0,1,[],[],https://twitter.com/nagmamagandalan/status/1460863526214328323,FALSE,,0,,,,,,,,"[{'screen_name': 'cletoque2', 'name': 'Respect PEK', 'id': '823693208257298433'}, {'screen_name': '1stylemomsi', 'name': '1stylemomsi🦋', 'id': '865851519479853056'}]",,,,
1.46086E+18,1.46083E+18,2021-11-17 14:51:47 Ulaanbaatar Standard Time,11/17/21,14:51:47,800,8.00596E+17,angelicmc24,angelicmc 🤬,,"@fynsieee_ @Geedalee dont trust Bong Go,,",en,[],[],[],0,0,0,[],[],https://twitter.com/angelicmc24/status/1460863217656537090,FALSE,,0,,,,,,,,"[{'screen_name': 'fynsieee_', 'name': '𝓹𝓲𝓷𝔂𝓪 #BBMSARA2022', 'id': '977915210567532544'}, {'screen_name': 'Geedalee', 'name': 'TSEEE!', 'id': '1285745190079086592'}]",,,,
