Unnamed: 0,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,cleaned_text,EN_PERCENTAGE,removed_stopwords
485,1.46076e+18,1.46045e+18,2021-11-17 08:12:09 Ulaanbaatar Standard Time,11/17/21,8:12:09,800,1.32832e+18,christi99459480,Christine,,@Geedalee Bong go,en,[],[],[],0,0,0,[],[],https://twitter.com/Christi99459480/status/1460762648925319168,False,,0,,,,,,,,"[{'screen_name': 'Geedalee', 'name': 'TSEEE!', 'id': '1285745190079086592'}]",,,,,Bong go,1.0,Bong go
486,1.46076e+18,1.46053e+18,2021-11-17 08:10:19 Ulaanbaatar Standard Time,11/17/21,8:10:19,800,618049151.0,elcaviteno12,ᴇʟ ᴄᴀᴠɪᴛᴇÑᴏ🇵🇭🇵🇭🇵🇭🇵🇭🎗️🎗️🎗️🎗️,,@TheEvilFreak29 @SAPBongGo Sarap daw matulog dun lakas aircon,tl,[],[],[],0,0,3,[],[],https://twitter.com/ElCaviteno12/status/1460762186972762113,False,,0,,,,,,,,"[{'screen_name': 'TheEvilFreak29', 'name': 'LeniKiko2022💗', 'id': '714294739386949632'}, {'screen_name': 'SAPBongGo', 'name': 'Bong Go', 'id': '1017117269975916544'}]",,,,,It&#39;s nice to sleep with air conditioning,0.3333333333333333,It&#39;s nice sleep air conditioning
487,1.46076e+18,1.46076e+18,2021-11-17 08:08:55 Ulaanbaatar Standard Time,11/17/21,8:08:55,800,48322065.0,greencross123,jscornelsky,,"it's official sara and bbm team 2022... vs Bong Go pdp laban, malalim talaga his walan nila",tl,[],[],[],0,0,4,[],[],https://twitter.com/greencross123/status/1460761835724886020,False,,0,,,,,,,,[],,,,,its official sara and bbm team 2022 vs Bong Go pdp against deep really his without them,0.4117647058823529,official sara bbm team 2022 vs Bong Go pdp deep really without
488,1.46076e+18,1.46076e+18,2021-11-17 08:08:19 Ulaanbaatar Standard Time,11/17/21,8:08:19,800,1.29368e+18,vkoochan,isse,,i need to secure the ticket before i go out buying the candy bong,en,[],[],[],0,0,0,[],[],https://twitter.com/vkoochan/status/1460761681357729792,False,,0,,,,,,,,[],,,,,i need to secure the ticket before i go out buying the candy bong,0.9285714285714286,need secure ticket go buying candy bong
489,1.46076e+18,1.46059e+18,2021-11-17 08:07:03 Ulaanbaatar Standard Time,11/17/21,8:07:03,800,141169827.0,johnmariomag,John Mario Magat,,"@isabelmerana No, Duterte is well and clear of his mental state.  They are just floating the idea in setting up another person, Bong Go, as a scapegoat sacrificial lamb of an excuse for the mess that Rodroga Dutae committed during his term.  Wheelchair sales up in 2022. 😂👊🏼😷",en,[],[],[],1,0,14,[],[],https://twitter.com/johnmariomag/status/1460761362548748288,False,,0,,,,,,,,"[{'screen_name': 'isabelmerana', 'name': 'bella', 'id': '140517029'}]",,,,,No Duterte is well and clear of his mental state  They are just floating the idea in setting up another person Bong Go as a scapegoat sacrificial lamb of an excuse for the mess that Rodroga Dutae committed during his term  Wheelchair sales up in 2022,0.8478260869565217,No Duterte well clear mental state They floating idea setting another person Bong Go scapegoat sacrificial lamb excuse mess Rodroga Dutae committed term Wheelchair sales 2022
490,1.46076e+18,1.46065e+18,2021-11-17 08:06:10 Ulaanbaatar Standard Time,11/17/21,8:06:10,800,1.22375e+18,gigaigurlmd,Giga Basilio Igurashi,,"@pinoyanghang Sen Bong Go should stop making this seemingly ""paawa"" statements in interviews and just tell us his platform. Itong mga ganitong pag-iinarte leave it to the Pinklawans. Time to grow a damn spine and yagbols of steel instead of pussyfooting around like a nervous, noncommittal ass.",en,[],[],[],0,2,17,[],[],https://twitter.com/gigaigurlmd/status/1460761142536593410,False,,0,,,,,,,,"[{'screen_name': 'pinoyanghang', 'name': 'Pinoytapsilog', 'id': '213219890'}]",,,,,Sen Bong Go should stop making this seemingly paawa statements in interviews and just tell us his platform Itong mga ganitong pagiinarte leave it to the Pinklawans Time to grow a damn spine and yagbols of steel instead of pussyfooting around like a nervous noncommittal ass,0.8043478260869565,Sen Bong Go stop making seemingly paawa statements interviews tell us platform Itong mga ganitong pagiinarte leave Pinklawans Time grow damn spine yagbols steel instead pussyfooting around like nervous noncommittal ass
491,1.46076e+18,1.46076e+18,2021-11-17 08:04:11 Ulaanbaatar Standard Time,11/17/21,8:04:11,800,1.4601e+18,5w33tch33k,Kat,,I cleaned my bong 🌸🌼🌸!!! NOW TIME FOR MY LUNGS TO GO HAM ON THIS BITCH!!!🫁👹👹👹👹🫁,en,[],[],[],0,0,1,[],[],https://twitter.com/5w33tch33k/status/1460760642474840067,False,,0,,,,,,,,[],,,,,I cleaned my bong  NOW TIME FOR MY LUNGS TO GO HAM ON THIS BITCH,0.8666666666666667,I cleaned bong NOW TIME FOR MY LUNGS TO GO HAM ON THIS BITCH
492,1.46076e+18,1.46057e+18,2021-11-17 08:02:54 Ulaanbaatar Standard Time,11/17/21,8:02:54,800,262499795.0,the_jecx,BigDaddyGK,,@jose_samaritan Pres: Bong Go VP.  :  Inday Sara  1. Rodrigo Duterte 2. Rodante Marcoleta 3. Atty. Larry Gadon 4. Salvador Panelo 5. Harry Roque 6. Guillermo Eleazar 7. Karlo Nograles 8. Silvestre Bello III 9. Loren Legarda 10. Greco Belgica 11. JV Ejercito 12. Gibo Teodoro,es,[],[],[],0,0,1,[],[],https://twitter.com/the_jecx/status/1460760321371488262,False,,0,,,,,,,,"[{'screen_name': 'jose_samaritan', 'name': 'John Jonas Samaritan (Papa J)', 'id': '429694160'}]",,,,,Pres Bong Go VP Inday Sara 1 Rodrigo Duterte 2 Rodante Marcoleta 3 Atty Larry Gadon 4 Salvador Panelo 5 Harry Roque 6 Guillermo Eleazar 7 Karlo Nograles 8 Silvestre Bello III 9 Loren Legarda 10 Greco Belgica 11 JV Ejercito 12 Gibo Teodoro,0.1136363636363636,Pres Bong Go VP Inday Sara 1 Rodrigo Duterte 2 Rodante Marcoleta 3 Atty Larry Gadon 4 Salvador Panelo 5 Harry Roque 6 Guillermo Eleazar 7 Karlo Nograles 8 Silvestre Bello III 9 Loren Legarda 10 Greco Belgica 11 JV Ejercito 12 Gibo Teodoro
493,1.46076e+18,1.46053e+18,2021-11-17 07:59:44 Ulaanbaatar Standard Time,11/17/21,7:59:44,800,33162783.0,benborjajr,ben borja jr,,@heartofemmaus Daming trojan dito. Sus..  Bong Go is just a soldier. Prrd is the man. Study bong go's past and ul understand d situation. Kada kilos nyan eh nasa kumpas ni prrd. Ambabaw nyo if u think prrd can be manipulated.,tl,[],[],[],0,0,0,[],[],https://twitter.com/benborjajr/status/1460759521870368769,False,,0,,,,,,,,"[{'screen_name': 'heartofemmaus', 'name': ""Betty O'hara"", 'id': '764831203048370176'}]",,,,,Daming trojan dito Sus Bong Go is just a soldier Prrd is the man Study bong gos past and ul understand d situation Kada kilos nyan eh nasa kumpas ni prrd Ambabaw nyo if u think prrd can be manipulated,0.6,Daming trojan dito Sus Bong Go soldier Prrd man Study bong gos past ul understand situation Kada kilos nyan eh nasa kumpas ni prrd Ambabaw nyo u think prrd manipulated
494,1.46076e+18,1.46052e+18,2021-11-17 07:59:37 Ulaanbaatar Standard Time,11/17/21,7:59:37,800,8.14539e+17,goodvibes0029,GoodVibes®️,,@rommelpmedina Its ok Bong Go kung ayaw talaga ni Inday Sarah bka pwede mo kunin si @lenirobredo 😅,tl,"[{'screen_name': 'lenirobredo', 'name': 'leni robredo', 'id': '47211842'}]",[],[],0,0,1,[],[],https://twitter.com/GoodVibes0029/status/1460759492052729857,False,,0,,,,,,,,"[{'screen_name': 'rommelpmedina', 'name': 'Mr.Winwin Situation', 'id': '4505684414'}]",,,,,"Its ok Bong Go if Inday Sarah really doesn&#39;t want to, you can take her",0.4666666666666667,"Its ok Bong Go Inday Sarah really doesn&#39;t want to, take"
495,1.46076e+18,1.46075e+18,2021-11-17 07:59:31 Ulaanbaatar Standard Time,11/17/21,7:59:31,800,1.44658e+18,cezarchina,Cezar china,,@dzbb Wala ng duda si bonggo at digonh nyo ang madtermind,tl,[],[],[],0,4,74,[],[],https://twitter.com/CezarChina/status/1460759470217531392,False,,0,,,,,,,,"[{'screen_name': 'dzbb', 'name': 'DZBB Super Radyo', 'id': '461853598'}]",,,,,There is no doubt about bonggo and you are the madtermind,0.2,There doubt bonggo madtermind
496,1.46076e+18,1.46057e+18,2021-11-17 07:56:15 Ulaanbaatar Standard Time,11/17/21,7:56:15,800,1.35331e+18,paul_anrol,Anrol,,@iamgladssss @SAPBongGo Baka magkasakit ang pamilya nya sa puso at tv nawalang kulay wag clang lalapit sa hospital na pinagawa ni macoy.heart center at lungs center,tl,[],[],[],0,0,1,[],[],https://twitter.com/paul_anrol/status/1460758644791062529,False,,0,,,,,,,,"[{'screen_name': 'iamgladssss', 'name': 'Gladz...BBM SARA2022..💚❤️', 'id': '1317636007806693377'}, {'screen_name': 'SAPBongGo', 'name': 'Bong Go', 'id': '1017117269975916544'}]",,,,,Maybe his family will get a heart disease and the TV has lost its color. Don&#39;t go to the hospital built by macoyheart center and lungs center.,0.5,Maybe family get heart disease TV lost color. Don&#39;t go hospital built macoyheart center lungs center.
497,1.46076e+18,1.46074e+18,2021-11-17 07:54:30 Ulaanbaatar Standard Time,11/17/21,7:54:30,800,1.45031e+18,cornczech22,Cornczech,,@Cory_Scrollin @Trumpeteer14 Go back to sucking on your bong and playing video games with your sister,en,[],[],[],0,0,1,[],[],https://twitter.com/Cornczech22/status/1460758205701636099,False,,0,,,,,,,,"[{'screen_name': 'Cory_Scrollin', 'name': 'just scrolling', 'id': '1187760565973860357'}, {'screen_name': 'Trumpeteer14', 'name': 'US Army Veteran', 'id': '1289571922574020609'}]",,,,,Go back to sucking on your bong and playing video games with your sister,0.8571428571428571,Go back sucking bong playing video games sister
498,1.46076e+18,1.46076e+18,2021-11-17 07:49:59 Ulaanbaatar Standard Time,11/17/21,7:49:59,800,2176349947.0,twobrownbottles,J. | 🦋 x 🦖,,"Who gave the kill orders Final orders to kill emanated from Duterte himself, said Lascañas. But the following aides communicated the mayor’s orders to the hitmen: ... Bong Go – Duterte’s aide beginning in 1999, started relaying orders when the DDS was known as Heinous Crime TG",en,[],[],[],1,0,0,[],[],https://twitter.com/TwoBrownBottles/status/1460757067875033088,False,,0,,,,,,,,[],,,,,Who gave the kill orders Final orders to kill emanated from Duterte himself said Lascaas But the following aides communicated the mayors orders to the hitmen Bong Go Dutertes aide beginning in 1999 started relaying orders when the DDS was known as Heinous Crime TG,0.6222222222222222,Who gave kill orders Final orders kill emanated Duterte said Lascaas But following aides communicated mayors orders hitmen Bong Go Dutertes aide beginning 1999 started relaying orders DDS known Heinous Crime TG
499,1.46076e+18,1.46063e+18,2021-11-17 07:45:55 Ulaanbaatar Standard Time,11/17/21,7:45:55,800,48322065.0,greencross123,jscornelsky,,@isabelmerana bata ni Go yan.... may kina laman na naman si  innocent lookin Bong go,tl,[],[],[],0,0,0,[],[],https://twitter.com/greencross123/status/1460756043927994370,False,,0,,,,,,,,"[{'screen_name': 'isabelmerana', 'name': 'bella', 'id': '140517029'}]",,,,,"Go&#39;s child, innocent lookin Bong go has something in it again",0.7142857142857143,"Go&#39;s child, innocent lookin Bong go something"
500,1.46076e+18,1.46047e+18,2021-11-17 07:42:31 Ulaanbaatar Standard Time,11/17/21,7:42:31,800,1.44043e+18,bravpete_19,Randy Bravante,,@PinoyAkoBlog Pera pa din yan ng taong bayan hindi kay bong go tandaan ko koya wel,tl,[],[],[],0,0,0,[],[],https://twitter.com/bravpete_19/status/1460755189745389569,False,,0,,,,,,,,"[{'screen_name': 'PinoyAkoBlog', 'name': 'PinoyAkoBlog', 'id': '846375823535816706'}]",,,,,"It&#39;s still the people&#39;s money, not bong go, I remember you well",0.4666666666666667,"It&#39;s still people&#39;s money, bong go, I remember well"
501,1.46075e+18,1.46046e+18,2021-11-17 07:35:40 Ulaanbaatar Standard Time,11/17/21,7:35:40,800,1023927744.0,armhietuttie,armhie,,"@DgreatAlexis @iampinglacson @SAPBongGo @DickGordonDG @bongbongmarcos @laborgovph @OWWAofficial @teddyboylocsin Region 1 po, approved na din ung samen matagal na pero ang response ng DOLE baka January pa daw kc from Bayanihan 3 na daw ung ibibigay nila.",tl,[],[],[],0,0,0,[],[],https://twitter.com/armhietuttie/status/1460753464363925508,False,,0,,,,,,,,"[{'screen_name': 'DgreatAlexis', 'name': 'Alexis Dgreat', 'id': '2378895625'}, {'screen_name': 'iampinglacson', 'name': 'PING LACSON', 'id': '3007716060'}, {'screen_name': 'SAPBongGo', 'name': 'Bong Go', 'id': '1017117269975916544'}, {'screen_name': 'DickGordonDG', 'name': 'Richard J. Gordon', 'id': '460787346'}, {'screen_name': 'bongbongmarcos', 'name': 'Bongbong Marcos', 'id': '40204534'}, {'screen_name': 'laborgovph', 'name': 'DOLE Philippines', 'id': '798062926800113664'}, {'screen_name': 'OWWAofficial', 'name': 'OWWA', 'id': '1163282404951220224'}, {'screen_name': 'teddyboylocsin', 'name': 'Teddy Locsin Jr.', 'id': '279788564'}]",,,,,"Region 1 has also been approved for a long time, but the DOLE response may be in January kc from Bayanihan 3 that they will give",0.5,"Region 1 also approved long time, DOLE response may January kc Bayanihan 3 give"
502,1.46075e+18,1.46075e+18,2021-11-17 07:34:15 Ulaanbaatar Standard Time,11/17/21,7:34:15,800,1.34713e+18,daviderosel,Davide 🦊,,Idiots claiming Bong Go would make a huge difference in surveys and political campaigns next fee months. 🤡 Y’all couldn’t really handle BBM w/ Sara right?,en,[],[],[],0,0,0,[],[],https://twitter.com/DavideRosel/status/1460753110339444737,False,,0,,,,,,,,[],,,,,Idiots claiming Bong Go would make a huge difference in surveys and political campaigns next fee months Yall couldnt really handle BBM w Sara right,0.64,Idiots claiming Bong Go would make huge difference surveys political campaigns next fee months Yall couldnt really handle BBM w Sara right
503,1.46075e+18,1.46074e+18,2021-11-17 07:28:28 Ulaanbaatar Standard Time,11/17/21,7:28:28,800,54140024.0,citizephl,Para sa 🇵🇭 Para sa 👨‍👩‍👧,,@lianbuan @JetskiPaMore @rapplerdotcom Well t3chnically bong go can just adapt sara as her vp.. pero not necesary na si bong go susuportahan ni sara as president,tl,[],[],[],0,0,0,[],[],https://twitter.com/citizephL/status/1460751653963853827,False,,0,,,,,,,,"[{'screen_name': 'lianbuan', 'name': 'Lian Buan', 'id': '27846611'}, {'screen_name': 'JetskiPaMore', 'name': 'Boy Jetski', 'id': '855694828687966208'}, {'screen_name': 'rapplerdotcom', 'name': 'Rappler', 'id': '330826792'}]",,,,,Well t3chnically bong go can just adapt sara as her vp but not necesary that bong go will be supported by sara as president,0.6956521739130435,Well t3chnically bong go adapt sara vp necesary bong go supported sara president
504,1.46075e+18,1.46063e+18,2021-11-17 07:27:26 Ulaanbaatar Standard Time,11/17/21,7:27:26,800,1.0379e+18,theeknowf,Theeknow Faustknow,,@cnnphilippines Atras na Bong Go,tl,[],[],[],0,0,0,[],[],https://twitter.com/TheeknowF/status/1460751394219069445,False,,0,,,,,,,,"[{'screen_name': 'cnnphilippines', 'name': 'CNN Philippines', 'id': '2811559122'}]",,,,,Atras na Bong Go,0.75,Atras na Bong Go
505,1.46075e+18,1.46074e+18,2021-11-17 07:16:01 Ulaanbaatar Standard Time,11/17/21,7:16:01,800,8.55695e+17,jetskipamore,Boy Jetski,,@citizephL @lianbuan @rapplerdotcom Right. Kung pareho sila ng partido kaso hindi. Tsaka sabi ni Sara nung isang araw eh hindi pa siya nagdedesisyon kung sino ang running mate. Eh umaasa pa rin si Bong Go.,tl,[],[],[],1,0,2,[],[],https://twitter.com/JetskiPaMore/status/1460748521871527938,False,,0,,,,,,,,"[{'screen_name': 'citizephL', 'name': 'Para sa 🇵🇭 Para sa 👨\u200d👩\u200d👧', 'id': '54140024'}, {'screen_name': 'lianbuan', 'name': 'Lian Buan', 'id': '27846611'}, {'screen_name': 'rapplerdotcom', 'name': 'Rappler', 'id': '330826792'}]",,,,,"Right If they&#39;re both from the same party, no. Also, Sara said the other day, eh, she hasn&#39;t decided who the running mate is. Eh, Bong Go is still hoping.",0.40625,"Right If they&#39;re party, no. Also, Sara said day, eh, hasn&#39;t decided running mate is. Eh, Bong Go still hoping."
506,1.46075e+18,1.46075e+18,2021-11-17 07:08:39 Ulaanbaatar Standard Time,11/17/21,7:08:39,800,1.26496e+18,bradben2020,brad leon,,"Now that the list of presidential candidates are final including Bong Go, I expect the 47% of MarcosJr to slowly go down on a monthly basis. He is now the target being at the top which is not unusual. Binay and Grace Poe in 2016 elections suffered the same fate.",en,[],[],[],1,0,0,[],[],https://twitter.com/BradBen2020/status/1460746666571612165,False,,0,,,,,,,,[],,,,,Now that the list of presidential candidates are final including Bong Go I expect the 47 of MarcosJr to slowly go down on a monthly basis He is now the target being at the top which is not unusual Binay and Grace Poe in 2016 elections suffered the same fate,0.84,Now list presidential candidates final including Bong Go I expect 47 MarcosJr slowly go monthly basis He target top unusual Binay Grace Poe 2016 elections suffered fate
507,1.46075e+18,1.46075e+18,2021-11-17 07:04:06 Ulaanbaatar Standard Time,11/17/21,7:04:06,800,2665725606.0,imjcpanganiban,CHAN ➐ #DapatSiLeni At Kiko sa 2022,,"So ayon since DDS ang Mayor namin dito sa Caloocan, mukhang Bong Go din sila tapos yung makakalaban nila Isko sksksks wala akong inaasahan na support for VP jusq. People's campaign talaga ituuuu.",tl,[],[],[],0,0,0,[],[],https://twitter.com/imjcpanganiban/status/1460745520213676036,False,,0,,,,,,,,[],,,,,"So since DDS is our Mayor here in Caloocan, it looks like Bong Go, they are also the ones who can compete with Isko sksksks I don&#39;t expect support for VP jusq Peoples campaign really ituuuu",0.3333333333333333,"So since DDS Mayor Caloocan, looks like Bong Go, also ones compete Isko sksksks I don&#39;t expect support VP jusq Peoples campaign really ituuuu"
508,1.46075e+18,1.46075e+18,2021-11-17 07:03:04 Ulaanbaatar Standard Time,11/17/21,7:03:04,800,2665725606.0,imjcpanganiban,CHAN ➐ #DapatSiLeni At Kiko sa 2022,,"Tama mga KA-DDS, Bong Go for President. No to BBM.",tl,[],[],[],0,0,0,[],[],https://twitter.com/imjcpanganiban/status/1460745262192680964,False,,0,,,,,,,,[],,,,,Correct KADDS Bong Go for President No to BBM,0.6,Correct KADDS Bong Go President No BBM
509,1.46074e+18,1.4604e+18,2021-11-17 07:01:04 Ulaanbaatar Standard Time,11/17/21,7:01:04,800,250051486.0,aco2164,August C Obregon,,@datumx11 Aatakihin pa rin nyan ang Liberal Party at ili-link sa droga at kaliwa. Sana ma DQ or declared NUISANCE. Titirahin nyan si VP Leni at gayundin si Bong Go para bumaliktad ang mga DDS papunta kay Dayunyor.,tl,[],[],[],0,0,0,[],[],https://twitter.com/aco2164/status/1460744759610609664,False,,0,,,,,,,,"[{'screen_name': 'datumx11', 'name': 'Clive Reyes JR', 'id': '729490647917289472'}]",,,,,He will still attack the Liberal Party and link it to drugs and the left. I hope DQ or declared NUISANCE He will house VP Leni and also Bong Go so that the DDS can turn to Dayunyor.,0.4594594594594595,He still attack Liberal Party link drugs left. I hope DQ declared NUISANCE He house VP Leni also Bong Go DDS turn Dayunyor.
510,1.46074e+18,1.46062e+18,2021-11-17 06:57:23 Ulaanbaatar Standard Time,11/17/21,6:57:23,800,8.74117e+17,jessie_sev,Jessie Severino,,@isabelmerana Duterte. Bong Go is his hatchet guy,en,[],[],[],0,0,4,[],[],https://twitter.com/jessie_sev/status/1460743831452667904,False,,0,,,,,,,,"[{'screen_name': 'isabelmerana', 'name': 'bella', 'id': '140517029'}]",,,,,Duterte Bong Go is his hatchet guy,0.8571428571428571,Duterte Bong Go hatchet guy
511,1.46074e+18,1.46008e+18,2021-11-17 06:56:12 Ulaanbaatar Standard Time,11/17/21,6:56:12,800,223039909.0,angelitoa67,Tootsky555,,@PhilstarNews Now 47% divided 2 (entry of Bong Go) equals 23.5%.  Mga #KakamPinks kaya natin yan at tatambakan natin ng husto. #LeniKiko2022,tl,[],[],[],0,0,0,"['kakampinks', 'lenikiko2022']",[],https://twitter.com/angelitoa67/status/1460743532704976899,False,,0,,,,,,,,"[{'screen_name': 'PhilstarNews', 'name': 'Philstar.com', 'id': '55118669'}]",,,,,Now 47 divided 2 entries of Bong Go equals 235 That&#39;s what we can do and we&#39;ll pile up hard,0.4210526315789473,Now 47 divided 2 entries Bong Go equals 235 That&#39;s we&#39;ll pile hard
512,1.46074e+18,1.4605e+18,2021-11-17 06:54:23 Ulaanbaatar Standard Time,11/17/21,6:54:23,800,1.24914e+18,gumusserviey,maghiemboo✨,,"@rocktheboat008 Wag lang po tayo pa issue kasi palagi naman sinasabi ni BBM sa mga interview niya na He will continue PRRDs BBB and other projects and even improve it.  If u want to support Bong Go, please do so, wag lang po tayo gumawa ng issue. ☺️  #BBMSARA2022 #MarcosDuterte2022",tl,[],[],[],0,1,1,"['bbmsara2022', 'marcosduterte2022']",[],https://twitter.com/gumusserviey/status/1460743075572051968,False,,0,,,,,,,,"[{'screen_name': 'rocktheboat008', 'name': 'Șτειιλ ɱλરίε 🇵🇭', 'id': '43908089'}]",,,,,Let&#39;s not issue yet because BBM always says in his interviews that He will continue PRRDs BBB and other projects and even improve it If u want to support Bong Go please do so let&#39;s not just create an issue,0.6521739130434783,Let&#39;s issue yet BBM always says interviews He continue PRRDs BBB projects even improve If u want support Bong Go please let&#39;s create issue
513,1.46074e+18,1.46073e+18,2021-11-17 06:54:22 Ulaanbaatar Standard Time,11/17/21,6:54:22,800,417792916.0,the_strain27,The Strain 27,,@pinoyanghang Like I said. They might as well give up now. Those dark shadows behind Leni might as well possess Manny or Lacson instead. I think the c!a already has hold of Bong Go. Not sure about Parlade.,en,[],[],[],0,0,1,[],[],https://twitter.com/the_Strain27/status/1460743072698961924,False,,0,,,,,,,,"[{'screen_name': 'pinoyanghang', 'name': 'Pinoytapsilog', 'id': '213219890'}]",,,,,Like I said They might as well give up now Those dark shadows behind Leni might as well possess Manny or Lacson instead I think the ca already has hold of Bong Go Not sure about Parlade,0.8648648648648649,Like I said They might well give Those dark shadows behind Leni might well possess Manny Lacson instead I think ca already hold Bong Go Not sure Parlade
514,1.46074e+18,1.4602e+18,2021-11-17 06:51:05 Ulaanbaatar Standard Time,11/17/21,6:51:05,800,217474388.0,akajeck01,jek 💗🎀,,@raissawriter @jabjimenez Dela rosa withdrew under PDP right? So nagsubstitute sa kanya si Bong Go pero bakit PDDS na party nya. Pwede ba yun?,tl,[],[],[],0,0,0,[],[],https://twitter.com/akajeck01/status/1460742245833793536,False,,0,,,,,,,,"[{'screen_name': 'raissawriter', 'name': 'Raissa Robles', 'id': '33864320'}, {'screen_name': 'jabjimenez', 'name': 'James Jimenez', 'id': '49586167'}]",,,,,Dela rosa withdrew under PDP right So Bong Go substituted for her but why is her PDDS party Can that be?,0.4545454545454545,Dela rosa withdrew PDP right So Bong Go substituted PDDS party Can be?
515,1.46074e+18,1.46074e+18,2021-11-17 06:50:06 Ulaanbaatar Standard Time,11/17/21,6:50:06,800,1085568780.0,jamesvelinalxix,James Romer  Velina,,"As for me, the administration will push for a Go-Duterte ticket. Meaning, Senator Bong Go for President and Mayor Inday Sara Duterte of Davao City for Vice-President for 2022 polls. Kaya nga walang running-mate si Senator Go on his own eh, dahil dyan if it happens.",en,[],[],[],0,1,2,[],[],https://twitter.com/JamesVelinaLXIX/status/1460741997761740804,False,,0,,,,,,,,[],,,,,As for me the administration will push for a GoDuterte ticket Meaning Senator Bong Go for President and Mayor Inday Sara Duterte of Davao City for VicePresident for 2022 polls Kaya nga walang runningmate si Senator Go on his own eh dahil dyan if it happens,0.6739130434782609,As administration push GoDuterte ticket Meaning Senator Bong Go President Mayor Inday Sara Duterte Davao City VicePresident 2022 polls Kaya nga walang runningmate si Senator Go eh dahil dyan happens
516,1.46074e+18,1.46074e+18,2021-11-17 06:49:17 Ulaanbaatar Standard Time,11/17/21,6:49:17,800,4817721374.0,mehgentiles,jungkooQUEN⁷,,"Nung nasunugan ang cowork ko, nagpunta dw si bong go sa kanila tapos sabi sa taga lgu “wag nyo sila pabayaan ha” ayun bilib na bilib na sya HAHAHA",tl,[],[],[],0,0,0,[],[],https://twitter.com/mehgentiles/status/1460741791611645953,False,,0,,,,,,,,[],,,,,"When my coworker caught fire, bong go went to them and then told the people not to leave them, he was so confused HAHAHA",0.3448275862068966,"When coworker caught fire, bong go went told people leave them, confused HAHAHA"
517,1.46074e+18,1.46073e+18,2021-11-17 06:46:44 Ulaanbaatar Standard Time,11/17/21,6:46:44,800,1.29912e+18,gigidomingo29,Gracia,,@wadabhubag We wish you well &amp; praying so hard for an honest &amp; peacful election. We are hoping that Sen. Bong Go find it in his heart to accept the decision of Mam Sara joining BBM. If he is serious SenBGo resigns &amp; join the team for a solidarity to beat the opposition &amp; win the election.🙏,en,[],[],[],0,2,13,[],[],https://twitter.com/gigidomingo29/status/1460741150722052101,False,,0,,,,,,,,"[{'screen_name': 'wadabhubag', 'name': 'jaysonza', 'id': '1336235804276916225'}]",,,,,We wish you well  praying so hard for an honest  peacful election We are hoping that Sen Bong Go find it in his heart to accept the decision of Mam Sara joining BBM If he is serious SenBGo resigns  join the team for a solidarity to beat the opposition  win the election,0.8653846153846154,We wish well praying hard honest peacful election We hoping Sen Bong Go find heart accept decision Mam Sara joining BBM If serious SenBGo resigns join team solidarity beat opposition win election
518,1.46074e+18,1.46063e+18,2021-11-17 06:44:27 Ulaanbaatar Standard Time,11/17/21,6:44:27,800,1.42529e+18,julien07192004,Julien07192004,,"@cnnphilippines Bong Go na walang ginawa kundi maging alalay ni Duterte... sayang ang pwesto mo sa senado. at huwag mo ipagmayabang yang Malasakit Center, kahit wala ka tuloy yan dahil DOH at Malacañang yan project na yan. Pilit niyo lang dinikit ang pangalan mo diyan.",tl,[],[],[],0,0,0,[],[],https://twitter.com/julien07192004/status/1460740576106917888,False,,0,,,,,,,,"[{'screen_name': 'cnnphilippines', 'name': 'CNN Philippines', 'id': '2811559122'}]",,,,,"Bong Go who did nothing but be Duterte&#39;s assistant, it&#39;s a pity your position in the senate and don&#39;t brag about the Malasakit Center even if you don&#39;t have it because DOH and Malacaang are that project. You just tried to stick your name there",0.4090909090909091,"Bong Go nothing Duterte&#39;s assistant, it&#39;s pity position senate don&#39;t brag Malasakit Center even don&#39;t DOH Malacaang project. You tried stick name"
519,1.46074e+18,1.46065e+18,2021-11-17 06:43:53 Ulaanbaatar Standard Time,11/17/21,6:43:53,800,3685563553.0,albertsanfelipe,jSa,,@pinoyanghang Matututo kasi maghintay .. mah Perfect timing sir Bong go,tl,[],[],[],0,0,3,[],[],https://twitter.com/albertsanfelipe/status/1460740433911418884,False,,0,,,,,,,,"[{'screen_name': 'pinoyanghang', 'name': 'Pinoytapsilog', 'id': '213219890'}]",,,,,I&#39;ll learn to wait. Perfect timing sir Bong go,0.5555555555555556,I&#39;ll learn wait. Perfect timing sir Bong go
